,Outputs
2651,121.46437072753906
2652,128.3558807373047
2653,144.56500244140625
2654,148.21864318847656
2655,120.61183166503906
2656,120.84823608398438
2657,170.19273376464844
2658,119.69110107421875
2659,130.78314208984375
2660,148.2292938232422
2661,120.27668762207031
2662,127.71109008789062
2663,127.71109008789062
2664,127.71109008789062
2665,127.71109008789062
2666,127.71109008789062
2667,127.71109008789062
2668,127.71109008789062
2669,127.71109008789062
2670,127.71109008789062
2671,127.71109008789062
2672,127.71109008789062
2673,119.73281860351562
2674,146.87060546875
2675,119.72897338867188
2676,201.54058837890625
2677,238.673095703125
2678,121.48031616210938
2679,119.81607055664062
2680,121.48031616210938
2681,140.2418670654297
2682,124.90003967285156
2683,196.59791564941406
2684,133.8041534423828
2685,144.06748962402344
2686,121.50653076171875
2687,132.6505584716797
2688,121.96730041503906
2689,517.3543701171875
2690,150.89564514160156
2691,119.99055480957031
2692,121.66275024414062
2693,134.0048370361328
2694,130.89549255371094
2695,152.6538543701172
2696,276.1072692871094
2697,248.01593017578125
2698,120.74293518066406
2699,131.83384704589844
2700,129.26998901367188
2701,140.2494659423828
2702,190.4312744140625
2703,141.78875732421875
2704,124.43653869628906
2705,140.66404724121094
2706,134.2330322265625
2707,162.1790008544922
2708,119.75288391113281
2709,139.66061401367188
2710,120.50439453125
2711,120.43659973144531
2712,163.97216796875
2713,121.93504333496094
2714,299.85455322265625
2715,152.5945587158203
2716,122.04043579101562
2717,120.00749206542969
2718,126.39564514160156
2719,121.008056640625
2720,120.84263610839844
2721,129.96658325195312
2722,122.97207641601562
2723,121.47491455078125
2724,210.24124145507812
2725,146.52987670898438
2726,121.57295227050781
2727,120.18643188476562
2728,210.90431213378906
2729,146.6413116455078
2730,136.185791015625
2731,122.6424560546875
2732,159.70701599121094
2733,130.92431640625
2734,128.35198974609375
2735,120.17768859863281
2736,205.8875274658203
2737,128.12100219726562
2738,192.53028869628906
2739,127.22642517089844
2740,133.16920471191406
2741,122.27937316894531
2742,131.05572509765625
2743,121.97816467285156
2744,136.72157287597656
2745,134.6776885986328
2746,121.75727844238281
2747,166.29568481445312
2748,288.3896179199219
2749,139.6181182861328
2750,122.34271240234375
2751,358.8819885253906
2752,126.03236389160156
2753,121.83335876464844
2754,131.5544891357422
2755,193.4430694580078
2756,179.0843048095703
2757,374.50836181640625
2758,151.24217224121094
2759,382.7669372558594
2760,120.90174865722656
2761,120.89466857910156
2762,137.71559143066406
2763,126.1854248046875
2764,584.7786254882812
2765,157.6832275390625
2766,148.7167510986328
2767,121.23733520507812
2768,148.89784240722656
2769,170.7906951904297
2770,120.89326477050781
2771,121.98808288574219
2772,411.32232666015625
2773,232.86766052246094
2774,125.23878479003906
2775,155.52830505371094
2776,122.01365661621094
2777,120.06196594238281
2778,120.41525268554688
2779,162.57774353027344
2780,120.23173522949219
2781,298.46588134765625
2782,167.71653747558594
2783,120.22103881835938
2784,121.71025085449219
2785,122.254150390625
2786,121.02949523925781
2787,151.0354461669922
2788,565.864501953125
2789,156.47792053222656
2790,288.7393798828125
2791,121.85813903808594
2792,120.36404418945312
2793,229.44602966308594
2794,134.41552734375
2795,162.3799285888672
2796,132.7352294921875
2797,133.0317840576172
2798,122.45481872558594
2799,130.22265625
2800,150.4262237548828
2801,120.77125549316406
2802,146.71299743652344
2803,122.70616149902344
2804,121.51986694335938
2805,120.48983764648438
2806,120.29118347167969
2807,137.70445251464844
2808,140.7340850830078
2809,120.0750732421875
2810,129.84820556640625
2811,122.17778015136719
2812,121.52565002441406
2813,145.67173767089844
2814,140.07742309570312
2815,139.6091766357422
2816,293.623046875
2817,239.9407501220703
2818,137.74769592285156
2819,121.86463928222656
2820,131.72076416015625
2821,192.5947723388672
2822,150.4405975341797
2823,156.4772186279297
2824,120.74916076660156
2825,131.17868041992188
2826,152.05718994140625
2827,153.09243774414062
2828,119.98133850097656
2829,138.1879425048828
2830,121.34855651855469
2831,120.3221435546875
2832,136.73719787597656
2833,300.2821960449219
2834,312.3686218261719
2835,120.29962158203125
2836,120.3221435546875
2837,236.78189086914062
2838,155.75502014160156
2839,136.43289184570312
2840,136.2943572998047
2841,147.59877014160156
2842,122.73037719726562
2843,127.89408874511719
2844,121.02540588378906
2845,146.2219696044922
2846,151.14662170410156
2847,120.61068725585938
2848,120.34146118164062
2849,160.34300231933594
2850,374.7108154296875
2851,141.1368865966797
2852,132.0313720703125
2853,256.8313903808594
2854,140.95542907714844
2855,141.3903350830078
2856,165.8648223876953
2857,121.85417175292969
2858,123.64863586425781
2859,120.40626525878906
2860,550.385986328125
2861,121.86448669433594
2862,120.45304870605469
2863,120.32443237304688
2864,129.15684509277344
2865,120.59771728515625
2866,121.68817138671875
2867,387.15966796875
2868,120.59005737304688
2869,176.3358917236328
2870,294.3405456542969
2871,119.776123046875
2872,130.5856475830078
2873,294.84716796875
2874,122.60939025878906
2875,131.53433227539062
2876,126.00218200683594
2877,121.83029174804688
2878,126.00218200683594
2879,126.00218200683594
2880,128.47506713867188
2881,149.91880798339844
2882,121.30010986328125
2883,138.0828857421875
2884,144.01393127441406
2885,138.046142578125
2886,269.3990173339844
2887,132.41839599609375
2888,122.08683776855469
2889,135.41346740722656
2890,169.0989227294922
2891,165.6666259765625
2892,179.60968017578125
2893,142.3636932373047
2894,127.49887084960938
2895,138.619140625
2896,161.7826690673828
2897,120.09332275390625
2898,135.1897735595703
2899,120.41171264648438
2900,120.49058532714844
2901,121.44523620605469
2902,120.50830078125
2903,121.275390625
2904,244.44102478027344
2905,119.89848327636719
2906,184.8055419921875
2907,130.88125610351562
2908,120.09605407714844
2909,120.73609924316406
2910,119.75364685058594
2911,128.7059326171875
2912,126.13023376464844
2913,121.88092041015625
2914,140.75448608398438
2915,119.79022216796875
2916,122.67634582519531
2917,119.8612060546875
2918,119.92738342285156
2919,120.51411437988281
2920,124.48234558105469
2921,121.20648193359375
2922,539.5089721679688
2923,120.69331359863281
2924,121.4892578125
2925,121.11795043945312
2926,154.16470336914062
2927,145.37652587890625
2928,139.93475341796875
2929,156.3017578125
2930,121.04713439941406
2931,136.26467895507812
2932,121.278076171875
2933,133.48251342773438
2934,170.9794158935547
2935,127.10624694824219
2936,336.2956848144531
2937,120.05278015136719
2938,146.02757263183594
2939,294.39715576171875
2940,171.7516632080078
2941,139.9706268310547
2942,501.2121887207031
2943,120.27700805664062
2944,120.5843505859375
2945,134.36077880859375
2946,162.0736541748047
2947,157.28990173339844
2948,157.61790466308594
2949,568.8643798828125
2950,120.20185852050781
2951,300.9582824707031
2952,121.9752197265625
2953,121.28829956054688
2954,119.84721374511719
2955,129.76991271972656
2956,469.7069091796875
2957,120.40156555175781
2958,124.82017517089844
2959,120.1422119140625
2960,122.95185852050781
2961,171.79177856445312
2962,271.2933044433594
2963,164.98748779296875
2964,120.44168090820312
2965,120.39598083496094
2966,145.03814697265625
2967,139.6842803955078
2968,167.54962158203125
2969,129.2665557861328
2970,137.97882080078125
2971,178.37217712402344
2972,121.20346069335938
2973,275.9837341308594
2974,122.15498352050781
2975,120.61195373535156
2976,120.66561889648438
2977,139.86997985839844
2978,120.04798889160156
2979,138.32395935058594
2980,119.83827209472656
2981,359.5069885253906
2982,282.1291809082031
2983,123.00633239746094
2984,137.9591827392578
2985,120.33952331542969
2986,150.0998077392578
2987,141.8373260498047
2988,122.03164672851562
2989,119.8863525390625
2990,128.6138916015625
2991,129.7027587890625
2992,120.56294250488281
2993,126.73963928222656
2994,120.14579772949219
2995,119.78009033203125
2996,119.89508056640625
2997,138.10935974121094
2998,121.70855712890625
2999,180.92318725585938
3000,149.36940002441406
3001,229.03968811035156
3002,177.35821533203125
3003,121.02655029296875
3004,146.9222869873047
3005,120.20782470703125
3006,271.56439208984375
3007,124.82066345214844
3008,136.7761993408203
3009,129.25889587402344
3010,136.3736114501953
3011,136.3736114501953
3012,131.56036376953125
3013,120.30677795410156
3014,120.73580932617188
3015,121.85537719726562
3016,130.81533813476562
3017,503.70562744140625
3018,140.04653930664062
3019,278.9622497558594
3020,124.15217590332031
3021,120.33952331542969
3022,146.8927459716797
3023,122.64213562011719
3024,122.44332885742188
3025,516.5855712890625
3026,511.9407043457031
3027,119.84788513183594
3028,159.21144104003906
3029,133.4195098876953
3030,141.7028045654297
3031,226.42381286621094
3032,131.75221252441406
3033,598.9883422851562
3034,134.72024536132812
3035,155.8585968017578
3036,132.85789489746094
3037,147.52919006347656
3038,136.94667053222656
3039,304.7585144042969
3040,208.08799743652344
3041,446.4612731933594
3042,126.36932373046875
3043,127.19400024414062
3044,120.73753356933594
3045,132.07479858398438
3046,120.40885925292969
3047,139.47280883789062
3048,122.32681274414062
3049,121.15325927734375
3050,120.55300903320312
3051,122.58383178710938
3052,153.31405639648438
3053,145.0752410888672
3054,141.37632751464844
3055,250.2404327392578
3056,120.32958984375
3057,121.68539428710938
3058,139.40106201171875
3059,324.0390625
3060,122.01800537109375
3061,146.9483642578125
3062,156.9370574951172
3063,135.55506896972656
3064,170.7215118408203
3065,131.12535095214844
3066,488.7513732910156
3067,139.8154296875
3068,134.92230224609375
3069,132.9309844970703
3070,312.6081848144531
3071,139.9789276123047
3072,120.041259765625
3073,473.0061950683594
3074,141.22622680664062
3075,138.65235900878906
3076,120.041259765625
3077,279.35247802734375
3078,138.65235900878906
3079,119.88679504394531
3080,120.15815734863281
3081,143.05775451660156
3082,119.86685180664062
3083,121.87776184082031
3084,122.91653442382812
3085,152.9056854248047
3086,130.3591766357422
3087,349.8537902832031
3088,165.52210998535156
3089,152.8775177001953
3090,173.5282745361328
3091,190.1800079345703
3092,120.0142822265625
3093,130.09507751464844
3094,136.39700317382812
3095,188.6095428466797
3096,169.09413146972656
3097,160.73297119140625
3098,138.97012329101562
3099,122.02946472167969
3100,121.81932067871094
3101,145.17042541503906
3102,121.05763244628906
3103,214.33953857421875
3104,120.40626525878906
3105,144.2178497314453
3106,135.91653442382812
3107,130.91053771972656
3108,122.73188781738281
3109,119.77432250976562
3110,120.64256286621094
3111,147.509521484375
3112,174.93930053710938
3113,167.0153350830078
3114,120.16011047363281
3115,123.41876220703125
3116,146.65379333496094
3117,119.79612731933594
3118,120.24807739257812
3119,149.20787048339844
3120,142.93983459472656
3121,120.22282409667969
3122,120.93550109863281
3123,287.4927978515625
3124,121.02964782714844
3125,147.9793243408203
3126,465.7774353027344
3127,135.1636505126953
3128,333.8277587890625
3129,171.83738708496094
3130,120.72416687011719
3131,186.5281219482422
3132,164.4191131591797
3133,342.5401306152344
3134,463.9479675292969
3135,120.19194030761719
3136,119.86074829101562
3137,121.19981384277344
3138,120.15274047851562
3139,121.44839477539062
3140,146.97280883789062
3141,431.2307434082031
3142,120.16322326660156
3143,174.69566345214844
3144,128.80007934570312
3145,134.92617797851562
3146,176.62281799316406
3147,122.2823486328125
3148,131.7352294921875
3149,127.7947998046875
3150,290.70428466796875
3151,120.16209411621094
3152,120.04139709472656
3153,119.90988159179688
3154,437.1925354003906
3155,198.26300048828125
3156,122.58319091796875
3157,123.85809326171875
3158,128.75991821289062
3159,120.83595275878906
3160,120.72383117675781
3161,134.15350341796875
3162,139.40484619140625
3163,492.9621276855469
3164,126.43299865722656
3165,148.97622680664062
3166,132.4401092529297
3167,140.5955352783203
3168,157.8314666748047
3169,120.39370727539062
3170,120.52986145019531
3171,124.49786376953125
3172,122.14949035644531
3173,133.91676330566406
3174,120.18574523925781
3175,152.9048614501953
3176,120.53868103027344
3177,491.1806335449219
3178,584.9800415039062
3179,185.958984375
3180,193.78219604492188
3181,126.06550598144531
3182,124.19418334960938
3183,601.8265380859375
3184,135.2193145751953
3185,143.8904571533203
3186,121.20700073242188
3187,439.5367126464844
3188,137.82415771484375
3189,433.3984680175781
3190,125.03633117675781
3191,162.19741821289062
3192,146.95777893066406
3193,317.8707580566406
3194,137.8295440673828
3195,119.87356567382812
3196,128.14605712890625
3197,128.06472778320312
3198,121.85002136230469
3199,150.5763702392578
3200,154.88589477539062
3201,120.10279846191406
3202,150.5763702392578
3203,132.5492706298828
3204,131.39146423339844
3205,120.10285949707031
3206,222.92759704589844
3207,286.2917785644531
3208,158.55665588378906
3209,140.18153381347656
3210,409.2867736816406
3211,120.118408203125
3212,161.55848693847656
3213,119.78660583496094
3214,120.82147216796875
3215,147.99484252929688
3216,119.83065795898438
3217,294.1419677734375
3218,144.2320098876953
3219,121.36997985839844
3220,119.89804077148438
3221,119.88189697265625
3222,139.23208618164062
3223,356.5414733886719
3224,133.9560546875
3225,144.75048828125
3226,119.71272277832031
3227,152.80368041992188
3228,120.67628479003906
3229,144.38125610351562
3230,263.5902404785156
3231,229.01930236816406
3232,123.60060119628906
3233,121.52963256835938
3234,148.3702392578125
3235,143.19894409179688
3236,132.0304412841797
3237,125.61473083496094
3238,146.2034149169922
3239,120.16960144042969
3240,122.67027282714844
3241,130.98866271972656
3242,134.20945739746094
3243,120.24398803710938
3244,121.7672119140625
3245,296.1612854003906
3246,174.6806182861328
3247,121.88916015625
3248,144.97462463378906
3249,131.35768127441406
3250,134.0552978515625
3251,121.08963012695312
3252,140.6913299560547
3253,145.21939086914062
3254,133.58433532714844
3255,127.74368286132812
3256,146.4415283203125
3257,314.68634033203125
3258,129.52313232421875
3259,121.40322875976562
3260,155.80824279785156
3261,123.35794067382812
3262,123.98515319824219
3263,136.6977996826172
3264,120.62136840820312
3265,126.21907043457031
3266,143.80093383789062
3267,132.9340362548828
3268,120.0330810546875
3269,183.5130615234375
3270,265.9900207519531
3271,130.09190368652344
3272,508.8958740234375
3273,126.68013000488281
3274,119.84788513183594
3275,120.46238708496094
3276,121.36871337890625
3277,124.42897033691406
3278,122.02995300292969
3279,162.091552734375
3280,145.34603881835938
3281,146.42762756347656
3282,120.78376770019531
3283,123.47590637207031
3284,122.13511657714844
3285,139.02720642089844
3286,161.66500854492188
3287,492.0074768066406
3288,335.17950439453125
3289,132.26681518554688
3290,122.80807495117188
3291,122.16636657714844
3292,133.1150360107422
3293,121.80459594726562
3294,120.19796752929688
3295,330.34417724609375
3296,326.25701904296875
3297,341.1111755371094
3298,350.58013916015625
3299,151.70095825195312
3300,126.68479919433594
3301,135.5666961669922
3302,126.68479919433594
3303,126.68479919433594
3304,129.18605041503906
3305,148.0750274658203
3306,122.79629516601562
3307,130.01303100585938
3308,285.4821472167969
3309,137.73939514160156
3310,171.68511962890625
3311,128.82557678222656
3312,248.5711669921875
3313,145.77833557128906
3314,121.00033569335938
3315,146.38157653808594
3316,136.0836639404297
3317,129.72064208984375
3318,131.7286834716797
3319,133.4540557861328
3320,120.0360107421875
3321,177.2255401611328
3322,147.5517578125
3323,173.98033142089844
3324,294.372314453125
3325,210.2686004638672
3326,119.82525634765625
3327,139.8037109375
3328,303.467529296875
3329,356.1508483886719
3330,140.616943359375
3331,303.26434326171875
3332,140.1368408203125
3333,178.9536590576172
3334,122.08518981933594
3335,121.24784851074219
3336,204.10488891601562
3337,242.00909423828125
3338,137.4242706298828
3339,200.5030059814453
3340,141.57522583007812
3341,144.14002990722656
3342,121.68861389160156
3343,158.8652801513672
3344,149.33160400390625
3345,133.29519653320312
3346,264.3326721191406
3347,124.71757507324219
3348,303.5849914550781
3349,129.4445343017578
3350,146.5601043701172
3351,137.41290283203125
3352,122.28422546386719
3353,152.76368713378906
3354,136.29705810546875
3355,133.4786834716797
3356,125.81745910644531
3357,172.0294189453125
3358,120.48716735839844
3359,168.3593292236328
3360,137.93862915039062
3361,386.7283630371094
3362,198.11032104492188
3363,147.05018615722656
3364,120.50439453125
3365,154.44732666015625
3366,134.62149047851562
3367,120.66627502441406
3368,120.39350891113281
3369,522.438720703125
3370,298.6615295410156
3371,121.71900939941406
3372,120.42692565917969
3373,325.7440490722656
3374,120.59754943847656
3375,120.36614990234375
3376,126.73870849609375
3377,120.59378051757812
3378,183.02212524414062
3379,121.14436340332031
3380,137.3195037841797
3381,133.0287628173828
3382,139.50904846191406
3383,121.95394897460938
3384,128.41978454589844
3385,133.46240234375
3386,120.00996398925781
3387,122.2149658203125
3388,119.98880004882812
3389,139.47250366210938
3390,133.02090454101562
3391,121.92356872558594
3392,126.75398254394531
3393,133.640625
3394,140.89210510253906
3395,248.0183563232422
3396,119.87522888183594
3397,120.02043151855469
3398,232.7731170654297
3399,500.0199279785156
3400,174.4682159423828
3401,120.26510620117188
3402,120.83421325683594
3403,140.4910888671875
3404,133.1417999267578
3405,157.72006225585938
3406,143.69944763183594
3407,120.89393615722656
3408,475.2566223144531
3409,143.0872344970703
3410,121.81111145019531
3411,237.3064727783203
3412,172.28590393066406
3413,134.37779235839844
3414,150.39405822753906
3415,121.12342834472656
3416,121.39067077636719
3417,135.18565368652344
3418,286.3396301269531
3419,136.13255310058594
3420,134.34715270996094
3421,164.9862518310547
3422,131.30181884765625
3423,128.26095581054688
3424,121.85882568359375
3425,120.47093200683594
3426,129.427978515625
3427,126.8944091796875
3428,162.02195739746094
3429,120.64181518554688
3430,121.21434020996094
3431,124.34414672851562
3432,139.3550262451172
3433,120.22430419921875
3434,138.14170837402344
3435,120.75788879394531
3436,155.0700225830078
3437,122.01473999023438
3438,137.32406616210938
3439,133.77285766601562
3440,120.24171447753906
3441,298.8685302734375
3442,121.52943420410156
3443,145.6477813720703
3444,119.72779846191406
3445,146.8566436767578
3446,124.43510437011719
3447,150.06707763671875
3448,122.550537109375
3449,124.34852600097656
3450,137.53524780273438
3451,120.33952331542969
3452,133.07411193847656
3453,165.3533935546875
3454,143.94004821777344
3455,121.27165222167969
3456,136.4651641845703
3457,276.1144104003906
3458,489.3669128417969
3459,239.8142547607422
3460,125.60418701171875
3461,156.2459259033203
3462,120.90943908691406
3463,138.53070068359375
3464,120.24589538574219
3465,142.7959442138672
3466,292.1748352050781
3467,311.9119567871094
3468,228.88255310058594
3469,123.76177978515625
3470,300.3540954589844
3471,300.5672302246094
3472,137.1488494873047
3473,119.9639892578125
3474,119.96014404296875
3475,120.95777893066406
3476,133.0789031982422
3477,133.8290557861328
3478,120.16368103027344
3479,298.1415710449219
3480,135.24343872070312
3481,119.676513671875
3482,195.6647186279297
3483,119.72418212890625
3484,122.26019287109375
3485,128.1896209716797
3486,330.0421142578125
3487,123.02671813964844
3488,121.415771484375
3489,120.0074462890625
3490,120.25381469726562
3491,120.51358032226562
3492,159.8366241455078
3493,119.7706298828125
3494,120.69503784179688
3495,133.17295837402344
3496,121.54789733886719
3497,120.26213073730469
3498,121.57516479492188
3499,121.62345886230469
3500,121.55351257324219
3501,120.73910522460938
3502,122.86300659179688
3503,311.3544616699219
3504,121.82887268066406
3505,194.7411651611328
3506,121.79554748535156
3507,123.29721069335938
3508,152.76663208007812
3509,122.56465148925781
3510,135.3343048095703
3511,120.99125671386719
3512,121.02659606933594
3513,122.34698486328125
3514,120.01498413085938
3515,160.96575927734375
3516,133.8532257080078
3517,141.40771484375
3518,122.63534545898438
3519,135.2856903076172
3520,134.21084594726562
3521,143.9893341064453
3522,120.05142211914062
3523,570.8628540039062
3524,136.4629364013672
3525,120.82901000976562
3526,123.04270935058594
3527,120.06304931640625
3528,142.8515625
3529,153.9109649658203
3530,121.96330261230469
3531,123.66879272460938
3532,229.16184997558594
3533,120.11576843261719
3534,129.5977325439453
3535,139.3360137939453
3536,184.9700469970703
3537,137.84912109375
3538,121.26759338378906
3539,131.3724365234375
3540,120.98115539550781
3541,148.26217651367188
3542,158.24363708496094
3543,168.07870483398438
3544,160.72213745117188
3545,146.57899475097656
3546,141.8213653564453
3547,274.29730224609375
3548,347.8793640136719
3549,223.12301635742188
3550,133.4794158935547
3551,135.25694274902344
3552,153.97091674804688
3553,160.6897735595703
3554,220.07383728027344
3555,119.70057678222656
3556,196.52557373046875
3557,274.5968322753906
3558,120.7757568359375
3559,122.31979370117188
3560,136.59214782714844
3561,140.27713012695312
3562,134.1259002685547
3563,171.586669921875
3564,140.454345703125
3565,134.56422424316406
3566,211.86634826660156
3567,147.76937866210938
3568,329.84619140625
3569,132.4822235107422
3570,120.63987731933594
3571,125.37924194335938
3572,143.30990600585938
3573,428.9239501953125
3574,457.9067687988281
3575,126.18348693847656
3576,446.6766662597656
3577,137.80490112304688
3578,133.60745239257812
3579,122.21607971191406
3580,144.0571746826172
3581,121.26419067382812
3582,275.2008972167969
3583,132.6510772705078
3584,149.26156616210938
3585,222.20474243164062
3586,197.38540649414062
3587,122.24214172363281
3588,215.6722412109375
3589,445.3411560058594
3590,123.84947204589844
3591,122.85430908203125
3592,131.1588897705078
3593,498.8357849121094
3594,185.93911743164062
3595,142.84173583984375
3596,121.06980895996094
3597,151.6242218017578
3598,241.2900848388672
3599,137.21351623535156
3600,141.47369384765625
3601,346.5981140136719
3602,299.731201171875
3603,123.25302124023438
3604,122.5438232421875
3605,347.2715148925781
3606,174.32550048828125
3607,137.29153442382812
3608,142.35415649414062
3609,120.14570617675781
3610,191.4418487548828
3611,119.9833984375
3612,122.48092651367188
3613,145.23023986816406
3614,155.21786499023438
3615,128.71524047851562
3616,572.8282470703125
3617,137.20762634277344
3618,135.24661254882812
3619,124.35008239746094
3620,131.80697631835938
3621,164.61473083496094
3622,121.31584167480469
3623,120.80276489257812
3624,147.2973175048828
3625,132.5800018310547
3626,137.00527954101562
3627,134.27743530273438
3628,266.00421142578125
3629,123.56245422363281
3630,302.6225891113281
3631,121.45626831054688
3632,121.77149963378906
3633,144.3728485107422
3634,550.4080200195312
3635,136.4859619140625
3636,132.7425994873047
3637,140.4820556640625
3638,234.1259002685547
3639,152.51414489746094
3640,140.47927856445312
3641,121.81309509277344
3642,123.07344055175781
3643,123.25302124023438
3644,201.4483642578125
3645,122.3294677734375
3646,419.5331726074219
3647,201.93038940429688
3648,121.45089721679688
3649,121.77096557617188
3650,139.84347534179688
3651,120.1331787109375
3652,122.38937377929688
3653,121.56884765625
3654,175.66944885253906
3655,125.84384155273438
3656,128.751220703125
3657,133.49974060058594
3658,121.748046875
3659,121.55941772460938
3660,138.64683532714844
3661,120.05436706542969
3662,137.5955047607422
3663,120.86628723144531
3664,136.20823669433594
3665,147.4959716796875
3666,136.27174377441406
3667,119.7144775390625
3668,138.77304077148438
3669,495.6015930175781
3670,155.8981170654297
3671,438.1346740722656
3672,488.7509460449219
3673,120.78431701660156
3674,358.0501403808594
3675,138.11996459960938
3676,134.11444091796875
3677,119.88916015625
3678,137.398193359375
3679,132.55531311035156
3680,121.581787109375
3681,138.1951141357422
3682,150.86703491210938
3683,153.65805053710938
3684,120.29495239257812
3685,121.01921081542969
3686,138.98184204101562
3687,122.28048706054688
3688,121.97868347167969
3689,120.33952331542969
3690,120.09715270996094
3691,129.4949951171875
3692,122.02903747558594
3693,313.6968078613281
3694,121.78388977050781
3695,122.78378295898438
3696,134.62135314941406
3697,123.81060791015625
3698,254.8150177001953
3699,138.5990753173828
3700,189.84872436523438
3701,254.12742614746094
3702,535.1870727539062
3703,123.61515808105469
3704,131.92367553710938
3705,596.4222412109375
3706,205.80384826660156
3707,121.23463439941406
3708,158.08746337890625
3709,208.21273803710938
3710,166.69725036621094
3711,126.396728515625
3712,161.434326171875
3713,464.2153015136719
3714,414.7110900878906
3715,119.52188110351562
3716,123.32525634765625
3717,294.0990295410156
3718,123.3267822265625
3719,119.81236267089844
3720,120.71340942382812
3721,194.2797393798828
3722,120.03758239746094
3723,130.46017456054688
3724,142.3110809326172
3725,131.85040283203125
3726,152.6925506591797
3727,162.95925903320312
3728,364.2531433105469
3729,298.3156433105469
3730,168.85450744628906
3731,122.25146484375
3732,170.0631866455078
3733,566.648193359375
3734,122.48406982421875
3735,354.6158752441406
3736,310.3387756347656
3737,120.97434997558594
3738,121.54176330566406
3739,140.44696044921875
3740,139.27159118652344
3741,194.99559020996094
3742,141.05242919921875
3743,136.65733337402344
3744,401.3008117675781
3745,144.31192016601562
3746,493.2356262207031
3747,142.61648559570312
3748,128.9933624267578
3749,349.9641418457031
3750,136.9324188232422
3751,410.6009216308594
3752,125.66021728515625
3753,130.17385864257812
3754,367.35498046875
3755,127.89576721191406
3756,136.04042053222656
3757,128.75274658203125
3758,120.88140869140625
3759,124.53651428222656
3760,142.96530151367188
3761,121.01687622070312
3762,120.65348815917969
3763,120.3038330078125
3764,195.75523376464844
3765,144.24156188964844
3766,314.3883361816406
3767,121.2298583984375
3768,122.91952514648438
3769,131.1028594970703
3770,123.81011962890625
3771,138.53097534179688
3772,125.2099609375
3773,192.9335174560547
3774,133.0052947998047
3775,139.44775390625
3776,146.01112365722656
3777,120.53450012207031
3778,138.0128936767578
3779,151.75559997558594
3780,188.40151977539062
3781,135.34750366210938
3782,170.10667419433594
3783,120.94828796386719
3784,121.21408081054688
3785,248.6266326904297
3786,120.92875671386719
3787,131.47354125976562
3788,151.1940460205078
3789,120.67567443847656
3790,149.92774963378906
3791,126.28706359863281
3792,120.36404418945312
3793,121.96580505371094
3794,144.7812957763672
3795,120.24795532226562
3796,139.20269775390625
3797,120.40774536132812
3798,132.26760864257812
3799,120.05758666992188
3800,173.98007202148438
3801,129.8011016845703
3802,182.8743133544922
3803,119.90745544433594
3804,132.08453369140625
3805,141.7028045654297
3806,122.45991516113281
3807,120.797607421875
3808,121.4681396484375
3809,503.6357116699219
3810,135.42864990234375
3811,120.40626525878906
3812,141.2567138671875
3813,151.9308319091797
3814,168.3766326904297
3815,146.48052978515625
3816,152.55331420898438
3817,120.18182373046875
3818,129.0449676513672
3819,141.26869201660156
3820,490.2785339355469
3821,140.9386749267578
3822,140.46568298339844
3823,120.60491943359375
3824,122.52975463867188
3825,361.5288391113281
3826,141.08970642089844
3827,133.70697021484375
3828,161.29562377929688
3829,454.8232116699219
3830,148.93618774414062
3831,238.58531188964844
3832,170.9183349609375
3833,163.60238647460938
3834,141.18661499023438
3835,173.54859924316406
3836,125.18434143066406
3837,124.40646362304688
3838,327.274658203125
3839,139.4871063232422
3840,149.27845764160156
3841,122.97120666503906
3842,133.7372589111328
3843,133.7372589111328
3844,133.7372589111328
3845,139.54905700683594
3846,134.40151977539062
3847,151.9627685546875
3848,135.001708984375
3849,130.36282348632812
3850,133.7372589111328
3851,142.02511596679688
3852,133.7372589111328
3853,123.99644470214844
3854,142.13087463378906
3855,121.70881652832031
3856,123.42353820800781
3857,121.56851196289062
3858,136.77456665039062
3859,121.73097229003906
3860,134.69053649902344
3861,134.0813751220703
3862,147.44271850585938
3863,219.7234344482422
3864,160.5892333984375
3865,506.63653564453125
3866,143.56414794921875
3867,302.02899169921875
3868,120.79072570800781
3869,136.75352478027344
3870,133.6795654296875
3871,131.62742614746094
3872,146.5651092529297
3873,242.87454223632812
3874,129.77256774902344
3875,122.97782897949219
3876,123.02497863769531
3877,140.00653076171875
3878,143.63941955566406
3879,211.61085510253906
3880,121.50502014160156
3881,143.42404174804688
3882,123.23028564453125
3883,128.89492797851562
3884,147.57106018066406
3885,121.00181579589844
3886,121.81640625
3887,121.30174255371094
3888,161.35140991210938
3889,128.42564392089844
3890,132.6136932373047
3891,131.28916931152344
3892,135.92454528808594
3893,122.46969604492188
3894,150.80865478515625
3895,133.3690948486328
3896,140.9873046875
3897,147.87258911132812
3898,130.77528381347656
3899,120.12315368652344
3900,122.03529357910156
3901,122.56056213378906
3902,127.07701110839844
3903,130.27401733398438
3904,134.1689453125
3905,122.08306884765625
3906,139.76112365722656
3907,125.36534118652344
3908,120.64924621582031
3909,129.4456787109375
3910,140.8818359375
3911,123.67718505859375
3912,246.2847442626953
3913,192.16033935546875
3914,142.33895874023438
3915,146.39817810058594
3916,137.77459716796875
3917,120.42857360839844
3918,179.5602569580078
3919,131.1243133544922
3920,298.5865783691406
3921,575.6514282226562
3922,143.80648803710938
3923,153.13577270507812
3924,160.26976013183594
3925,141.48291015625
3926,120.90907287597656
3927,443.0909118652344
3928,122.0294189453125
3929,169.51866149902344
3930,581.89990234375
